# Soil Bulk Density by Depth - Deep Cores,,,,,,,,,,,
2001,T8,R2,S1,2,Surface,9,254.47,1.17,1.22,12.02,root mass
2001,T8,R2,S1,2,Middle,33,933.05,1.58,1.61,28.4,
2001,T8,R2,S1,2,Deep,58,1639.91,1.5,1.74,391.72,
2001,T8,R2,S2,1,Surface,12,339.29,1.21,1.25,12.92,
2001,T8,R2,S2,1,Middle,46,1300.62,1.63,1.68,63.75,
2001,T8,R2,S2,1,Deep,42,1187.52,1.58,1.76,212.99,
2001,T8,R2,S2,2,Surface,12,339.29,1.24,1.37,46.13,
2001,T8,R2,S2,2,Middle,37,1046.15,1.58,1.63,52.03,
2001,T8,R2,S2,2,Deep,51,1441.99,1.55,1.74,272.87,
2001,T8,R2,S3,1,Surface,16,452.39,1.2,1.25,23.13,
2001,T8,R2,S3,1,Middle,35,989.6,1.56,1.6,35.45,
2001,T8,R2,S3,1,Deep,49,1385.44,1.44,1.68,332.79,
2001,T8,R2,S3,2,Surface,17,480.66,1.14,1.19,23.43,
2001,T8,R2,S3,2,Middle,35,989.6,1.5,1.74,244.08,
2001,T8,R2,S3,2,Deep,48,1357.17,1.55,1.76,284.43,
2001,T8,R2,S4,1,Surface,17,480.66,1.14,1.19,22.63,
2001,T8,R2,S4,1,Middle,43,1215.8,1.62,1.69,80.98,horizon end changed from 48 to 60
2001,T8,R2,S4,1,Deep,40,1130.97,1.59,1.69,117.31,
2001,T8,R2,S4,2,Surface,15,424.12,1.2,1.22,10.92,
2001,T8,R2,S4,2,Middle,38,1074.42,1.5,1.64,153.19,horizon end changed from 47 to 53
2001,T8,R2,S4,2,Deep,47,1328.89,1.46,1.72,345.89,
2001,T8,R2,S5,1,Surface,15,424.12,1.24,1.31,27.68,
2001,T8,R2,S5,1,Middle,31,876.5,1.67,1.69,18.92,
2001,T8,R2,S5,1,Deep,54,1526.81,1.45,1.61,238.19,
2001,T8,R2,S5,2,Surface,16,452.39,1.32,1.37,23.69,
2001,T8,R2,S5,2,Middle,44,1244.07,1.52,1.57,53.46,
2001,T8,R2,S5,2,Deep,40,1130.97,1.43,1.78,401.5,
2001,T8,R3,S1,1,Surface,23,650.31,1.28,1.31,21.71,
2001,T8,R3,S1,1,Middle,34,961.33,1.62,1.63,17.2,
2001,T8,R3,S1,1,Deep,43,1215.8,1.77,1.78,18.78,
2001,T8,R3,S1,2,Surface,11,311.02,1.26,1.3,10.37,
2001,T8,R3,S1,2,Middle,45,1272.35,1.56,1.59,28.13,charcoal
2001,T8,R3,S1,2,Deep,44,1244.07,1.65,1.75,124,
2001,T8,R3,S2,1,Surface,11,311.02,1.04,1.11,21.28,
2001,T8,R3,S2,1,Middle,35,989.6,1.59,1.65,61.62,
2001,T8,R3,S2,1,Deep,54,1526.81,1.66,1.79,191.37,
2001,T8,R3,S2,2,Surface,13,367.57,1.18,1.22,11.48,
2001,T8,R3,S2,2,Middle,39,1102.7,1.66,1.69,27.3,
2001,T8,R3,S2,2,Deep,48,1357.17,1.54,1.8,362.02,
2001,T8,R3,S3,1,Surface,12,339.29,1.17,1.22,16.43,
2001,T8,R3,S3,1,Middle,31,876.5,1.47,1.57,87.35,
2001,T8,R3,S3,1,Deep,57,1611.64,1.55,1.75,320.46,
2001,T8,R3,S3,2,Surface,18,508.94,1.05,1.09,21.06,
2001,T8,R3,S3,2,Middle,32,904.78,1.56,1.61,43.7,
2001,T8,R3,S3,2,Deep,50,1413.72,1.6,1.76,232.74,
2001,T8,R3,S4,1,Surface,13,367.57,1.06,1.08,7.49,
2001,T8,R3,S4,1,Middle,40,1130.97,1.46,1.54,99.39,
2001,T8,R3,S4,1,Deep,47,1328.89,1.37,1.61,325.89,
2001,T8,R3,S4,2,Surface,13,367.57,1.01,1.05,12.9,
2001,T8,R3,S4,2,Middle,39,1102.7,1.61,1.64,30.16,
2001,T8,R3,S4,2,Deep,48,1357.17,1.56,1.75,251.2,
2001,T8,R3,S5,1,Surface,10,282.74,1.13,1.19,16.75,
2001,T8,R3,S5,1,Middle,33,933.05,1.59,1.68,84.5,
2001,T8,R3,S5,1,Deep,57,1611.64,1.63,1.77,229.3,
2001,T8,R3,S5,2,Surface,22,622.04,1.11,1.17,38.3,
2001,T8,R3,S5,2,Middle,27,763.41,1.6,1.66,43.98,
2001,T8,R3,S5,2,Deep,51,1441.99,1.52,1.74,313.07,
2001,T8,R4,S1,1,Surface,19,537.21,1.25,1.36,56.36,
2001,T8,R4,S1,1,Middle,27,763.41,1.62,1.77,116.1,
2001,T8,R4,S1,1,Deep,54,1526.81,1.43,1.64,315.69,
2001,T8,R4,S1,2,Surface,15,424.12,1.2,1.22,7.64,
2001,T8,R4,S1,2,Middle,31,876.5,1.58,1.7,97.67,
2001,T8,R4,S1,2,Deep,54,1526.81,1.52,1.73,319.46,
2001,T8,R4,S2,1,Surface,14,395.84,1.33,1.37,16.94,
2001,T8,R4,S2,1,Middle,35,989.6,1.79,1.84,44.84,
2001,T8,R4,S2,1,Deep,51,1441.99,1.33,1.64,445.28,
2001,T8,R4,S2,2,Surface,14,395.84,1.35,1.39,15.12,
2001,T8,R4,S2,2,Middle,32,904.78,1.61,1.72,98.39,
2001,T8,R4,S2,2,Deep,54,1526.81,1.3,1.59,445.56,
2001,T8,R4,S3,1,Middle,38,1074.42,1.66,1.71,51.18,
2001,T8,R4,S3,1,Deep,49,1385.44,1.74,1.78,64.35,
2001,T8,R4,S3,2,Surface,15,424.12,1.1,1.17,29.4,
2001,T8,R4,S3,2,Middle,38,1074.42,1.6,1.66,70.18,charcoal
2001,T8,R4,S3,2,Deep,47,1328.89,1.74,1.81,91.77,
2001,T8,R4,S4,1,Surface,14,395.84,1.32,1.34,9.23,compressed to 96cm
2001,T8,R4,S4,1,Middle,33,933.05,1.69,1.74,42.66,
2001,T8,R4,S4,1,Deep,49,1385.44,1.56,1.72,217.95,
2001,T8,R4,S4,2,Surface,13,367.57,1.26,1.31,17.95,
2001,T8,R4,S4,2,Middle,39,1102.7,1.69,1.83,153.92,
2001,T8,R4,S4,2,Deep,48,1357.17,1.59,1.82,316.27,
2001,T8,R4,S5,1,Surface,11,311.02,1.31,1.37,16.73,
2001,T8,R4,S5,1,Middle,32,904.78,1.67,1.81,120.14,
2001,T8,R4,S5,1,Deep,57,1611.64,1.49,1.69,320.94,
2001,T8,R4,S5,2,Surface,16,452.39,1.26,1.31,22.35,
2001,T8,R4,S5,2,Middle,33,933.05,1.71,1.79,70.22,
2001,T8,R4,S5,2,Deep,51,1441.99,1.6,1.79,274,
2001,TCF,R1,S1,1,Surface,25,706.86,1.15,1.21,40.7,
2001,TCF,R1,S1,1,Middle,56,1583.36,1.69,1.77,126.02,
2001,TCF,R1,S1,1,Deep,19,537.21,1.7,1.74,25.05,
2001,TCF,R1,S1,2,Surface,28,791.68,1.35,1.43,64.48,
2001,TCF,R1,S1,2,Middle,19,537.21,1.52,1.63,56.92,
2001,TCF,R1,S1,2,Deep,49,1385.44,1.73,1.88,203.94,comp
2001,TCF,R1,S2,1,Surface,31,876.5,1.32,1.37,40.72,
2001,TCF,R1,S2,1,Middle,44,1244.07,1.77,1.86,107.57,
2001,TCF,R1,S2,1,Deep,25,706.86,1.74,1.78,29.5,
2001,TCF,R1,S2,2,Surface,30,848.23,1.34,1.45,92.62,
2001,TCF,R1,S2,2,Middle,55,1555.09,1.74,1.84,156.39,
2001,TCF,R1,S2,2,Deep,15,424.12,1.58,1.6,9.76,
2001,TCF,R1,S3,1,Surface,19,537.21,1.4,1.49,49.39,
2001,TCF,R1,S3,1,Middle,22,622.04,1.71,1.88,111.49,
2001,TCF,R1,S3,1,Deep,53,1498.54,1.76,1.83,98.27,comp
2001,TCF,R1,S3,2,Surface,22,622.04,1.31,1.38,44.64,
2001,TCF,R1,S3,2,Middle,59,1668.19,1.73,1.79,110.07,
2001,TCF,R1,S3,2,Deep,15,424.12,1.72,1.82,42.98,comp
2001,TCF,R1,S4,1,Surface,23,650.31,1.24,1.38,96.61,
2001,TCF,R1,S4,1,Middle,12,339.29,1.74,1.74,1.27,
2001,TCF,R1,S4,1,Deep,65,1837.83,1.74,1.82,140.32,
2001,TCF,R1,S4,2,Surface,17,480.66,1.28,1.43,71.94,
2001,TCF,R1,S4,2,Middle,58,1639.91,1.75,1.81,90.47,
2001,TCF,R1,S4,2,Deep,25,706.86,1.71,1.81,71.22,
2001,TCF,R1,S5,1,Surface,18,508.94,1.35,1.51,79.43,
2001,TCF,R1,S5,1,Middle,31,876.5,1.49,1.73,211.12,
2001,TCF,R1,S5,1,Deep,51,1441.99,1.66,1.76,134.19,
2001,TCF,R1,S5,2,Surface,21,339.29,1.27,1.39,43.07,
2001,TCF,R1,S5,2,Middle,37,1046.15,1.56,1.79,249.26,
2001,TCF,R1,S5,2,Deep,37,1046.15,1.58,1.61,29.02,comp
2001,TCF,R2,S1,1,Surface,25,706.86,1.4,1.44,25.04,
2001,TCF,R2,S1,1,Middle,58,1639.91,1.85,1.92,102.46,
2001,TCF,R2,S1,1,Deep,17,480.66,1.97,1.98,9.31,
2001,TCF,R2,S1,2,Surface,25,706.86,1.55,1.58,19.61,
2001,TCF,R2,S1,2,Middle,42,1187.52,1.82,1.93,137.04,
2001,TCF,R2,S1,2,Deep,33,933.05,1.82,1.84,25.63,
2001,TCF,R2,S2,1,Surface,18,508.94,1.38,1.41,17.78,
2001,TCF,R2,S2,1,Middle,40,1130.97,1.73,1.8,80.68,
2001,TCF,R2,S2,1,Deep,42,1187.52,1.84,1.88,57.49,
2001,TCF,R2,S2,2,Surface,16,452.39,1.14,1.17,15.07,
2001,TCF,R2,S2,2,Middle,44,1244.07,1.74,1.82,101.01,
2001,TCF,R2,S2,2,Deep,40,1130.97,1.81,1.87,63.38,
2001,TCF,R2,S3,1,Surface,17,480.66,1.35,1.4,23.37,
2001,TCF,R2,S3,1,Middle,35,989.6,1.76,1.81,55.18,
2001,TCF,R2,S3,1,Deep,48,1357.17,1.76,1.81,61.28,
2001,TCF,R2,S3,2,Surface,15,424.12,1.4,1.42,8.02,
2001,TCF,R2,S3,2,Middle,41,1159.25,1.73,1.8,85.12,
2001,TCF,R2,S3,2,Deep,44,1244.07,1.84,1.88,46.28,
2001,TCF,R2,S4,1,Surface,10,282.74,1.33,1.37,12.61,
2001,TCF,R2,S4,1,Middle,41,1159.25,1.67,1.73,78,
2001,TCF,R2,S4,1,Deep,49,1385.44,1.79,1.8,18.63,
2001,TCF,R2,S4,2,Surface,12,339.29,1.26,1.53,91.4,
2001,TCF,R2,S4,2,Middle,35,989.6,1.81,1.85,40.31,
2001,TCF,R2,S4,2,Deep,53,1498.54,1.71,1.78,105.98,
2001,TCF,R2,S5,1,Surface,28,791.68,1.51,1.54,21.09,
2001,TCF,R2,S5,1,Middle,26,735.13,1.95,1.97,18.23,
2001,TCF,R2,S5,1,Deep,46,1300.62,1.74,1.84,136.2,
2001,TCF,R2,S5,2,Surface,26,735.13,1.46,1.49,21.7,
2001,TCF,R2,S5,2,Middle,31,876.5,1.71,1.77,55.01,
2001,TCF,R2,S5,2,Deep,43,1215.8,1.84,1.9,66.08,
2001,TCF,R3,S1,1,Surface,27,763.41,1.46,1.52,50.9,
2001,TCF,R3,S1,1,Middle,22,622.04,1.72,1.91,118.5,
2001,TCF,R3,S1,1,Deep,51,1441.99,1.73,1.8,95.47,
2001,TCF,R3,S1,2,Surface,21,593.76,1.51,1.56,29.61,
2001,TCF,R3,S1,2,Middle,33,933.05,1.74,1.85,101.44,
2001,TCF,R3,S1,2,Deep,46,1300.62,1.68,1.72,52.01,
2001,TCF,R3,S2,1,Surface,25,706.86,1.4,1.44,28.93,comp
2001,TCF,R3,S2,1,Deep,63,1781.28,1.65,1.8,254.35,
2001,TCF,R3,S2,2,Surface,18,508.94,1.34,1.37,16.85, 
2001,TCF,R3,S2,2,Middle,5,141.37,1.49,1.57,11.32,
2001,TCF,R3,S2,2,Deep,77,1753.01,1.65,1.71,112.14,
2001,TCF,R3,S3,1,Surface,19,537.21,1.47,1.5,18.86,
2001,TCF,R3,S3,1,Middle,17,480.66,1.66,1.88,103.17,
2001,TCF,R3,S3,1,Deep,59,1668.19,1.75,1.87,204.78,comp
2001,TCF,R3,S3,2,Surface,21,593.76,1.41,1.53,71.08,
2001,TCF,R3,S3,2,Middle,21,593.76,1.85,1.95,60.46,
2001,TCF,R3,S3,2,Deep,58,1639.91,1.66,1.8,243.89,
2001,TCF,R3,S4,1,Surface,19,537.21,1.51,1.54,14.81,
2001,TCF,R3,S4,1,Middle,15,424.12,1.72,1.86,59.44,
2001,TCF,R3,S4,1,Deep,66,1866.11,1.59,1.75,303.41,
2001,TCF,R3,S4,2,Surface,19,537.21,1.42,1.6,95.08,
2001,TCF,R3,S4,2,Middle,32,904.78,1.78,1.86,78.3,
2001,TCF,R3,S4,2,Deep,49,1385.44,1.69,1.79,141.18,
2001,TCF,R3,S5,1,Surface,20,565.49,1.5,1.53,18.86,
2001,TCF,R3,S5,1,Middle,33,933.05,1.76,1.83,71.04,
2001,TCF,R3,S5,1,Deep,47,1328.89,1.63,1.72,120.37,
2001,TCF,R3,S5,2,Surface,21,593.76,1.57,1.59,13.52,
2001,TCF,R3,S5,2,Middle,32,904.78,1.81,1.82,7.46,
2001,TCF,R3,S5,2,Deep,47,1328.89,1.68,1.83,195.53,
2001,TDF,R1,S1,1,Surface,24,678.58,1.37,1.42,29.31,
2001,TDF,R1,S1,1,Middle,44,1244.07,1.82,1.83,12.65,
2001,TDF,R1,S1,1,Deep,32,904.78,1.64,1.66,21.34,
2001,TDF,R1,S1,2,Surface,15,424.12,1.31,1.33,11.26,
2001,TDF,R1,S1,2,Middle,30,848.23,1.58,1.75,139.43,fungi
2001,TDF,R1,S1,2,Deep,55,1555.09,1.54,1.7,249.2,
2001,TDF,R1,S2,1,Surface,11,311.02,1.22,1.25,9.51,
2001,TDF,R1,S2,1,Middle,55,1555.09,1.71,1.74,51.61,
2001,TDF,R1,S2,1,Deep,34,961.33,1.78,1.86,74.74,
2001,TDF,R1,S2,2,Surface,9,254.47,1.66,1.7,8.76,
2001,TDF,R1,S2,2,Middle,55,1555.09,1.71,1.73,34.34,
2001,TDF,R1,S2,2,Deep,36,1017.88,1.58,1.59,6.02,
2001,TDF,R1,S3,1,Surface,12,339.29,1.43,1.48,16.39,
2001,TDF,R1,S3,1,Middle,41,1159.25,1.61,1.65,48.66,
2001,TDF,R1,S3,1,Deep,47,1328.89,1.62,1.66,42.86,
2001,TDF,R1,S3,2,Surface,17,480.66,1.12,1.13,6.52,
2001,TDF,R1,S3,2,Middle,24,678.58,1.49,1.51,18.15,
2001,TDF,R1,S3,2,Deep,55,1555.09,1.63,1.79,244.48,comp
2001,TDF,R1,S4,1,Surface,20,565.49,1.38,1.4,11.56,
2001,TDF,R1,S4,1,Middle,27,763.41,1.86,1.92,45.43,
2001,TDF,R1,S4,1,Deep,53,1498.54,1.56,1.66,154.13,
2001,TDF,R1,S4,2,Surface,13,367.57,1.32,1.39,27.23,
2001,TDF,R1,S4,2,Middle,30,848.23,1.59,1.64,42.3,
2001,TDF,R1,S4,2,Deep,57,1611.64,1.63,1.68,77.55,
2001,TDF,R1,S5,1,Surface,6,169.65,1.27,1.28,0.96,
2001,TDF,R1,S5,1,Middle,34,961.33,1.42,1.51,84.39,
2001,TDF,R1,S5,1,Deep,60,1696.46,1.6,1.7,175.07,
2001,TDF,R1,S5,2,Surface,17,480.66,1.21,1.24,12.48,
2001,TDF,R1,S5,2,Middle,33,933.05,1.63,1.71,77.76,fungi
2001,TDF,R1,S5,2,Deep,50,1413.72,1.74,1.75,9.63,
2001,TDF,R2,S1,1,Surface,18,508.94,1.37,1.38,6.66,comp
2001,TDF,R2,S1,1,Middle,37,1046.15,1.69,1.77,75.68,
2001,TDF,R2,S1,1,Deep,39,1102.7,1.58,1.77,215.14,
2001,TDF,R2,S1,2,Surface,15,424.12,1.28,1.31,13.26,12.5 cm comp
2001,TDF,R2,S1,2,Middle,60,1696.46,1.68,1.75,125.48,
2001,TDF,R2,S1,2,Deep,12.5,353.43,1.67,1.98,109.01,
2001,TDF,R2,S2,1,Surface,23,650.31,1.22,1.25,16.9,
2001,TDF,R2,S2,1,Middle,20,565.49,1.3,1.32,11.51,
2001,TDF,R2,S2,1,Deep,57,1611.64,1.7,1.73,41.44,
2001,TDF,R2,S2,2,Surface,16,452.39,1.15,1.17,11.42,comp
2001,TDF,R2,S2,2,Middle,29,819.96,1.51,1.52,14.84,
2001,TDF,R2,S2,2,Deep,52,1470.27,1.65,1.72,93.15,
2001,TDF,R2,S3,1,Surface,12,339.29,1.28,1.31,8.63,comp
2001,TDF,R2,S3,1,Middle,19,537.21,1.4,1.45,28.93,
2001,TDF,R2,S3,1,Deep,59,1668.19,1.68,1.72,64.94,
2001,TSF,R3,S2,2,Deep,47,1328.89,1.74,1.76,29.52,
2001,TDF,R2,S3,2,Surface,20,565.49,1.28,1.3,12.26,comp
2001,TDF,R2,S3,2,Middle,27,763.41,1.49,1.52,21.77,
2001,TDF,R2,S3,2,Deep,43,1215.8,1.7,1.75,59.27,
2001,TDF,R2,S4,1,Surface,22,622.04,1.31,1.33,9.54,
2001,TDF,R2,S4,1,Middle,57,1611.64,1.67,1.75,127.63,
2001,TDF,R2,S4,1,Deep,21,593.76,1.76,1.84,47.44,
2001,TDF,R2,S4,2,Surface,19,537.21,1.23,1.29,31.96,comp
2001,TDF,R2,S4,2,Middle,40,1130.97,1.51,1.63,126.81,
2001,TDF,R2,S4,2,Deep,35,989.6,1.54,1.75,209.5,
2001,TDF,R2,S5,1,Surface,15,424.12,1.24,1.27,11.38,comp
2001,TDF,R2,S5,1,Middle,36,1017.88,1.54,1.58,36.22,
2001,TDF,R2,S5,1,Deep,39,1102.7,1.7,1.74,50.39,
2001,TDF,R2,S5,2,Surface,18,508.94,1.31,1.33,13.02,comp
2001,TDF,R2,S5,2,Middle,18,508.94,1.47,1.58,56,mold
2001,TDF,R2,S5,2,Deep,52,1470.27,1.7,1.72,32.35,
2001,TDF,R3,S1,1,Surface,14,395.84,1.22,1.24,8.46,
2001,TDF,R3,S1,1,Middle,37,1046.15,1.78,1.85,73.26,
2001,TDF,R3,S1,1,Deep,49,1385.44,1.61,1.67,85.35,
2001,TDF,R3,S1,2,Surface,13,367.57,1.3,1.35,17.39,
2001,TDF,R3,S1,2,Middle,47,1328.89,1.89,1.95,87.66,
2001,TDF,R3,S1,2,Deep,40,1130.97,1.62,1.75,154.1,
2001,TDF,R3,S2,1,Surface,14,395.84,1.39,1.42,13.32,
2001,TDF,R3,S2,1,Middle,33,933.05,1.67,1.69,16.93,
2001,TDF,R3,S2,1,Deep,53,1498.54,1.73,1.74,22.16,
2001,TDF,R3,S2,2,Surface,21,593.76,1.25,1.26,8.95,
2001,TDF,R3,S2,2,Middle,42,1187.52,1.77,1.8,32.08,
2001,TDF,R3,S2,2,Deep,37,1046.15,1.74,1.8,63.55,
2001,TDF,R3,S3,1,Surface,22,622.04,1.34,1.38,23.68,
2001,TDF,R3,S3,1,Middle,36,1017.88,1.82,1.85,35.23,
2001,TDF,R3,S3,1,Deep,42,1187.52,1.6,1.62,22.86,
2001,TDF,R3,S3,2,Surface,20,565.49,1.24,1.28,22.32,
2001,TDF,R3,S3,2,Middle,30,848.23,1.74,1.82,61.89,
2001,TDF,R3,S3,2,Deep,50,1413.72,1.76,1.78,26.62,
2001,TDF,R3,S4,1,Surface,17,480.66,1.34,1.35,5.35,
2001,TDF,R3,S4,1,Middle,68,1922.65,1.72,1.74,56.27,
2001,TDF,R3,S4,1,Deep,15,424.12,1.76,1.97,89.13,
2001,TDF,R3,S4,2,Surface,16,452.39,1.33,1.4,30.85,
2001,TDF,R3,S4,2,Middle,56,1583.36,1.8,1.83,55.81,
2001,TDF,R3,S4,2,Deep,28,791.68,1.8,1.96,130.05,
2001,TDF,R3,S5,1,Surface,21,593.76,1.44,1.46,16.55,
2001,TDF,R3,S5,1,Middle,70,1979.2,1.8,1.85,97.35,
2001,TDF,R3,S5,1,Deep,9,254.47,1.24,1.25,1.27,
2001,TDF,R3,S5,2,Surface,26,735.13,1.55,1.61,44.23,comp
2001,TDF,R3,S5,2,Middle,64,1809.56,1.88,1.94,112.22,gap between 48-52cm
2001,TDF,R3,S5,2,Deep,0,0,,,,no deep profile
2001,TSF,R1,S1,1,Surface,24,678.58,1.48,1.58,66.22,
2001,TSF,R1,S1,1,Deep,23,650.31,1.82,2.04,145.86,
2001,TSF,R1,S1,2,Surface,30,848.23,1.38,1.5,98.12,
2001,TSF,R1,S1,2,Middle,15,424.12,1.99,2.1,46.71,
2001,TSF,R1,S1,2,Deep,45,1272.35,1.62,1.99,471.23,
2001,TSF,R1,S2,1,Surface,29,819.96,1.53,1.58,36.89,
2001,TSF,R1,S2,1,Middle,38,1074.42,1.94,1.99,46.72,
2001,TSF,R1,S2,1,Deep,25,706.86,1.88,1.97,60.3,
2001,TSF,R1,S2,2,Surface,30,848.23,1.46,1.57,91.34,
2001,TSF,R1,S2,2,Middle,44,1244.07,1.99,2.08,110.26,
2001,TSF,R1,S2,2,Deep,17,480.66,1.58,1.63,23.55,
2001,TSF,R1,S3,1,Surface,23,650.31,1.42,1.58,103.58,root mass/ comp
2001,TSF,R1,S3,1,Deep,33,933.05,1.69,1.8,99.71,
2001,TSF,R1,S3,2,Surface,23,650.31,1.54,1.62,55.97,root mass/ comp
2001,TSF,R1,S3,2,Middle,44,1244.07,1.9,1.97,95.2, 
2001,TSF,R1,S3,2,Deep,23,650.31,1.38,1.91,347.17,
2001,TSF,R1,S4,1,Surface,25,706.86,1.31,1.43,85.9,
2001,TSF,R1,S4,1,Deep,32,904.78,1.89,1.92,31.5,
2001,TSF,R1,S4,2,Surface,28,791.68,1.49,1.58,73.68,comp
2001,TSF,R1,S4,2,Deep,29,819.96,1.64,1.69,47.33,
2001,TSF,R1,S5,1,Surface,18,508.94,1.54,1.6,30.63,comp
2001,TSF,R1,S5,1,Deep,31,876.5,1.74,1.79,47.44,
2001,TSF,R1,S5,2,Surface,21,593.76,1.59,1.64,31.72,10 cm compaction
2001,TSF,R1,S5,2,Middle,43,1215.8,1.99,2.04,63.34,
2001,TSF,R1,S5,2,Deep,26,735.13,1.7,1.84,102.8,
2001,TSF,R2,S1,1,Surface,20,565.49,1.44,1.56,67.16,
2001,TSF,R2,S1,1,Middle,18,508.94,1.75,1.76,3.23,
2001,TSF,R2,S1,1,Deep,58,1639.91,1.81,1.83,33.47,comp
2001,TSF,R2,S1,2,Surface,18,508.94,1.51,1.54,16.16,
2001,TSF,R2,S1,2,Middle,13,367.57,1.77,1.8,12.19,
2001,TSF,R2,S1,2,Deep,69,1950.93,1.72,1.78,101.65,
2001,TSF,R2,S2,1,Surface,20,565.49,1.21,1.4,107.98,
2001,TSF,R2,S2,1,Middle,27,763.41,1.74,1.79,39.75,
2001,TSF,R2,S2,1,Deep,53,1498.54,1.74,1.79,69.59,
2001,TSF,R2,S2,2,Surface,16,452.39,1.21,1.41,87.8,
2001,TSF,R2,S2,2,Middle,29,819.96,1.55,1.61,52.7,
2001,TSF,R2,S2,2,Deep,55,1555.09,1.71,1.77,93.22,
2001,TSF,R2,S3,1,Surface,21,593.76,1.35,1.4,25.37,
2001,TSF,R2,S3,1,Middle,34,622.04,1.77,1.79,15.16,
2001,TSF,R2,S3,1,Deep,45,1272.35,1.7,1.85,199.55,
2001,TSF,R2,S3,2,Surface,20,565.49,1.3,1.47,94.17,
2001,TSF,R2,S3,2,Middle,28,791.68,1.76,1.81,38.92,
2001,TSF,R2,S3,2,Deep,52,1470.27,1.51,1.69,276.4,
2001,TSF,R2,S4,1,Surface,19,537.21,1.46,1.51,27.56,
2001,TSF,R2,S4,1,Middle,9,254.47,1.71,1.83,31.36,
2001,TSF,R2,S4,1,Deep,65,1837.83,1.73,1.81,154.09,comp
2001,TSF,R2,S4,2,Surface,21,593.76,1.4,1.46,39.95,
2001,TSF,R2,S4,2,Middle,50,1413.72,1.7,1.74,67.7,
2001,TSF,R2,S4,2,Deep,23,650.31,1.79,1.84,32.01,comp
2001,TSF,R2,S5,1,Surface,19,537.21,1.5,1.59,44.38,
2001,TSF,R2,S5,1,Middle,25,706.86,1.83,1.84,10.78,
2001,TSF,R2,S5,1,Deep,51,1441.99,1.54,1.95,591,comp
2001,TSF,R2,S5,2,Surface,19,537.21,1.52,1.61,49.88,
2001,TSF,R2,S5,2,Middle,35,989.6,1.81,1.99,171.03,
2001,TSF,R2,S5,2,Deep,38,1074.42,1.56,1.9,360.47,comp
2001,TSF,R3,S1,1,Surface,19,537.21,1.45,1.62,93.55,comp
2001,TSF,R3,S1,1,Middle,13,367.57,1.56,1.93,135.25,
2001,TSF,R3,S1,1,Deep,53,1498.54,1.57,1.91,517.6,
2001,TSF,R3,S1,2,Surface,17,480.66,1.38,1.61,109.97,comp
2001,TSF,R3,S1,2,Middle,21,593.76,1.54,1.86,186.59,
2001,TSF,R3,S1,2,Deep,45,1272.35,1.65,2.09,568.06,
2001,TSF,R3,S2,1,Surface,49,1385.44,1.57,1.65,112.94,comp
2001,TSF,R3,S2,1,Middle,33,933.05,1.94,2.03,84.28,
2001,TSF,R3,S2,1,Deep,13,367.57,1.59,1.6,2.56,
2001,TSF,R3,S2,2,Surface,19,537.21,1.5,1.56,28.61,not comp
2001,TSF,R3,S2,2,Middle,34,961.33,1.63,1.74,110.21,
2001,TSF,R3,S3,1,Surface,18,508.94,1.3,1.45,74.09,comp
2001,TSF,R3,S3,1,Middle,17,480.66,1.55,1.77,108.28,
2001,TSF,R3,S3,1,Deep,59,1668.19,1.61,1.89,453.24,
2001,TSF,R3,S3,2,Surface,20,565.49,1.38,1.54,88.86,
2001,TSF,R3,S3,2,Middle,27,763.41,1.71,1.83,92.91,
2001,TSF,R3,S3,2,Deep,48,1357.17,1.68,1.91,307.66,
2001,TSF,R3,S4,1,Surface,18,508.94,1.51,1.62,60.23,
2001,TSF,R3,S4,1,Middle,54,1526.81,1.8,1.92,191.4,
2001,TSF,R3,S4,1,Deep,28,791.68,1.79,1.83,32.63,
2001,TSF,R3,S4,2,Surface,21,593.76,1.46,1.64,109.51,
2001,TSF,R3,S4,2,Middle,41,1159.25,1.96,2.06,104.91,fungi
2001,TSF,R3,S4,2,Deep,31,876.5,1.86,1.96,86.64,
2001,TSF,R3,S5,1,Surface,16,452.39,1.76,1.92,72.7,
2001,TSF,R3,S5,1,Middle,53,1498.54,1.98,2.01,41.21,
2001,TSF,R3,S5,1,Deep,31,876.5,1.67,1.68,10.59,
2001,TSF,R3,S5,2,Surface,14,395.84,1.74,1.8,24.02,
2001,TSF,R3,S5,2,Middle,67,1894.38,1.85,1.9,109.87,
2001,TSF,R3,S5,2,Deep,19,537.21,1.81,1.83,10.05,
