Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"423,000",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.4,
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,500",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"245,000",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,18.1,
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"11,100",
SURVEY,1998,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"46,100",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"25,100",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"23,900",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,064,000",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.5,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,300",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"702,000",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.8,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"10,600",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"362,000",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,34.2,
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"14,000",
SURVEY,1997,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"11,100",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"31,200",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"29,800",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,421,000",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,47.7,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,600",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"629,000",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,73.1,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"21,200",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"792,000",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,37.4,
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"9,000",
SURVEY,1996,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"22,200",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"15,900",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"15,200",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"550,000",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,36.2,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"166,000",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,50.3,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,900",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"384,000",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,32.3,
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,300",
SURVEY,1995,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"12,600",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"10,400",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,000",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"323,000",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,40.4,
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"3,800",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"227,000",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,59.7,
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"4,200",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"96,000",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,22.9,
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"3,800",
SURVEY,1994,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,600",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,700",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"13,200",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"636,000",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,48.2,
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,100",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"432,000",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,70.8,
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,100",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"204,000",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,28.7,
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"6,500",
SURVEY,1993,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"8,200",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"204,700",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"199,600",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"12,537,100",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,62.8,
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"85,000",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,339,300",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,74.6,
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"114,600",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"6,197,800",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,54.1,
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"86,800",
SURVEY,1992,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"117,900",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,000",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"11,300",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"589,300",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,52.2,
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"5,000",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"306,400",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,61.3,
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,300",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"282,900",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,44.9,
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"5,200",
SURVEY,1991,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,"7,800",
SURVEY,1990,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,SORGHUM - ACRES PLANTED,TOTAL,NOT SPECIFIED,"8,300",
SURVEY,1990,YEAR,,COUNTY,TEXAS,48,SOUTHERN HIGH PLAINS,12,LUBBOCK,303,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"7,100",
